element_start,abm_ingredient_a,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_ingredient,glossary_unique,
m_TokenGlossaryTagDisplay,glossary_abm_1,
element_end
element_start,abm_ingredient_b,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_ingredient,glossary_unique,
m_TokenGlossaryTagDisplay,glossary_abm_1,
element_end
element_start,abm_ingredient_c,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_ingredient,glossary_unique,
m_TokenGlossaryTagDisplay,glossary_abm_1,
element_end
element_start,abm_ingredient_d,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_ingredient,glossary_unique,
m_TokenGlossaryTagDisplay,glossary_abm_1,
element_end
element_start,abm_concoction_consumed,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,3,
m_Tags,token,top,glossary_unique,
m_TokenGlossaryTagDisplay,glossary_abm_1,
element_end
element_start,abm_concoction_ab,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_concoction,concoction_a,concoction_b,
element_end
element_start,abm_concoction_ac,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_concoction,concoction_a,concoction_c,
element_end
element_start,abm_concoction_ad,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_concoction,concoction_a,concoction_d,
element_end
element_start,abm_concoction_bc,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_concoction,concoction_b,concoction_c,
element_end
element_start,abm_concoction_bd,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_concoction,concoction_b,concoction_d,
element_end
element_start,abm_concoction_cd,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_concoction,concoction_c,concoction_d,
element_end
element_start,beast_mode,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_DurationType,combat_end,
m_DurationAmount,1,
m_Limit,1,
m_Tags,token,top,abm_beast_mode,
element_end
element_start,failure_ult_abm,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_Tags,token,top,failure_ult,
m_Limit,1,
m_IsHidden,True,
replace,pyro_bomb,WITH,failure_ult_abm,
replace,medic_salve,WITH,failure_ult_abm,
element_end
element_start,failure_ult_abm,ActorDataSkill
m_IsFriendly,False,
launch_ranks,1,2,3,4,
target_ranks,1,2,3,4,
m_IsForced,True,
m_IsBlockPass,True,
m_AllConditionIds,performer_has_failure_ultimate,target_is_god,
m_CanBeRiposted,False,
m_IsMultiHit,False,
token_ignores,til_failure_ultimate,
m_ActorDataEffectsId,failure_ult_skill_effects,
performer_buffs,exultation_loathing_dmg_buff,
m_IgnoreDamageMultipliers,True,
m_ActorDataModeId,abm_mode_human,
element_end
element_start,failure_ult_abm,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,200,0,0,
element_end
element_start,failure_ult_abm_beast,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_Tags,token,top,failure_ult,
m_Limit,1,
m_IsHidden,True,
element_end
element_start,failure_ult_abm_beast,ActorDataSkill
m_IsFriendly,False,
launch_ranks,1,2,3,4,
target_ranks,1,2,3,4,
m_IsForced,True,
m_IsBlockPass,True,
m_AllConditionIds,performer_has_failure_ultimate,target_is_god,
m_CanBeRiposted,False,
m_IsMultiHit,False,
token_ignores,til_failure_ultimate,
m_ActorDataEffectsId,failure_ult_skill_effects,
performer_buffs,exultation_loathing_dmg_buff,
m_IgnoreDamageMultipliers,True,
m_ActorDataModeId,abm_mode_beast,
element_end
element_start,failure_ult_abm_beast,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,200,0,0,
element_end
