element_start,buff_item_abm_diary_01,Buff
m_DurationType,inn_start,
m_DurationAmount,1,
m_Tags,buff_pop_text,
element_end
element_start,buff_item_abm_diary_01,ActorDataStats
sub_stat,overstress_chance_modifier,resolute,0.1,
element_end
element_start,buff_item_abm_diary_02,Buff
m_DurationType,inn_start,
m_DurationAmount,1,
m_Tags,buff_pop_text,abm_signature_item,buff,
element_end
element_start,buff_item_abm_diary_02,ActorDataStats
sub_stat,overstress_chance_modifier,resolute,0,
element_end
element_start,abm_ut_bleed_resist_1,Buff
m_DurationType,infinite,
m_UnlockId,abomination_4,
element_end
element_start,abm_ut_bleed_resist_1,ActorDataStats
sub_stat,resistance,bleed,0.1,
element_end
element_start,abm_ut_blight_resist_1,Buff
m_DurationType,infinite,
m_UnlockId,abomination_8,
element_end
element_start,abm_ut_blight_resist_1,ActorDataStats
sub_stat,resistance,blight,0.1,
element_end
element_start,abm_ut_deathblow_resist_1,Buff
m_DurationType,infinite,
m_UnlockId,abomination_1,
element_end
element_start,abm_ut_deathblow_resist_1,ActorDataStats
sub_stat,resistance,death,0.05,
element_end
element_start,abm_ut_deathblow_resist_2,Buff
m_DurationType,infinite,
m_UnlockId,abomination_7,
element_end
element_start,abm_ut_deathblow_resist_2,ActorDataStats
sub_stat,resistance,death,0.05,
element_end
element_start,abm_ut_deathblow_resist_3,Buff
m_DurationType,infinite,
m_UnlockId,abomination_12,
element_end
element_start,abm_ut_deathblow_resist_3,ActorDataStats
sub_stat,resistance,death,0.05,
element_end
element_start,abm_ut_move_resist_1,Buff
m_DurationType,infinite,
m_UnlockId,abomination_11,
element_end
element_start,abm_ut_move_resist_1,ActorDataStats
sub_stat,resistance,move,0.1,
element_end
element_start,abm_signature_item_buff,Buff
m_DurationType,infinite,
m_UnlockId,abomination_13,
element_end
element_start,abm_signature_item_buff,ActorDataEffects
inn_start_effects,abm_signature_item_effect,
element_end
element_start,catacomb_salt_debuff_resist,Buff
m_DurationType,performer_turn_end,
m_DurationAmount,3,
m_Tags,buff,
element_end
element_start,catacomb_salt_debuff_resist,ActorDataStats
sub_stat,resistance,debuff,0.15,
element_end
element_start,sc_item_catacombs_salt_barrel_buff,Buff
m_DurationType,infinite,
