element_start,minimum,AffinityLeaningLevel
m_LeaningMin,0,
m_LeaningMax,0,
m_RelationshipTagChances,negative,0.9,positive,0,
element_end
element_start,very_unfriendly,AffinityLeaningLevel
m_LeaningMin,1,
m_LeaningMax,4,
m_RelationshipTagChances,negative,0.65,positive,0,
element_end
element_start,unfriendly,AffinityLeaningLevel
m_LeaningMin,5,
m_LeaningMax,8,
m_RelationshipTagChances,negative,0.33,positive,0,
element_end
element_start,neutral,AffinityLeaningLevel
m_LeaningMin,9,
m_LeaningMax,13,
m_RelationshipTagChances,negative,0.05,positive,0.05,
element_end
element_start,friendly,AffinityLeaningLevel
m_LeaningMin,14,
m_LeaningMax,16,
m_RelationshipTagChances,negative,0,positive,0.33,
element_end
element_start,very_friendly,AffinityLeaningLevel
m_LeaningMin,17,
m_LeaningMax,19,
m_RelationshipTagChances,negative,0,positive,0.65,
element_end
element_start,maximum,AffinityLeaningLevel
m_LeaningMin,20,
m_LeaningMax,20,
m_RelationshipTagChances,negative,0,positive,0.9,
element_end
