element_start,run_end_failure_01,NarrationEntry
m_type,run_end_failure,
m_audioEventId,event:/vo/driving/game_loop/run_end_failure_01,
m_guaranteeType,always,
element_end
element_start,run_end_failure_02,NarrationEntry
m_type,run_end_failure,
m_audioEventId,event:/vo/driving/game_loop/run_end_failure_02,
m_guaranteeType,always,
element_end
element_start,run_end_failure_03,NarrationEntry
m_type,run_end_failure,
m_audioEventId,event:/vo/driving/game_loop/run_end_failure_03,
m_guaranteeType,always,
element_end
element_start,run_end_failure_04,NarrationEntry
m_type,run_end_failure,
m_audioEventId,event:/vo/driving/game_loop/run_end_failure_04,
m_guaranteeType,always,
element_end
element_start,run_end_failure_05,NarrationEntry
m_type,run_end_failure,
m_audioEventId,event:/vo/driving/game_loop/run_end_failure_05,
m_guaranteeType,always,
element_end
element_start,run_end_failure_06,NarrationEntry
m_type,run_end_failure,
m_audioEventId,event:/vo/driving/game_loop/profile_level_up_03,
m_guaranteeType,always,
element_end
element_start,run_end_failure_07,NarrationEntry
m_type,run_end_failure,
m_audioEventId,event:/vo/driving/game_loop/profile_level_up_04,
m_guaranteeType,always,
element_end
element_start,run_end_victory_01,NarrationEntry
m_type,run_end_victory,
m_audioEventId,event:/vo/driving/game_loop/run_end_victory_01,
m_guaranteeType,always,
element_end
element_start,run_end_victory_02,NarrationEntry
m_type,run_end_victory,
m_audioEventId,event:/vo/driving/game_loop/run_end_victory_02,
m_guaranteeType,always,
element_end
element_start,run_end_victory_03,NarrationEntry
m_type,run_end_victory,
m_audioEventId,event:/vo/driving/game_loop/run_end_victory_03,
m_guaranteeType,always,
element_end
element_start,run_end_victory_04,NarrationEntry
m_type,run_end_victory,
m_audioEventId,event:/vo/driving/game_loop/run_end_victory_04,
m_guaranteeType,always,
element_end
element_start,run_end_victory_05,NarrationEntry
m_type,run_end_victory,
m_audioEventId,event:/vo/driving/game_loop/profile_level_up_01,
m_guaranteeType,always,
element_end
element_start,run_end_victory_06,NarrationEntry
m_type,run_end_victory,
m_audioEventId,event:/vo/driving/game_loop/profile_level_up_02,
m_guaranteeType,always,
element_end
