element_start,boiled_head_pet_click,StressTrigger
all_conditions,stagecoach_has_quest_coven_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,pet_inspect,
m_Chance,0.01,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
element_start,boiled_head_node_path_taken,StressTrigger
all_conditions,stagecoach_has_quest_coven_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,node_path_taken,
m_Chance,0.05,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
element_start,boiled_head_route_safe,StressTrigger
all_conditions,stagecoach_has_quest_coven_boiled_head_equipped,
m_RoleType,PARTY,
m_Type,road_event_completed,
m_FilterId,safe,
m_Chance,0.01,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
element_start,boiled_head_road_object,StressTrigger
all_conditions,stagecoach_has_quest_coven_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,road_event_completed,
m_FilterId,Objects,
m_Chance,0.05,
m_Stress,1,
m_QueueFailedPresentationChance,0.65,
element_end
element_start,boiled_head_route_rough_patch,StressTrigger
all_conditions,stagecoach_has_quest_coven_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,road_event_completed,
m_FilterId,rough_patch,
m_Chance,1,
m_Stress,2,
m_QueueFailedPresentationChance,1,
element_end
element_start,boiled_head_route_hazard,StressTrigger
all_conditions,stagecoach_has_quest_coven_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,road_event_completed,
m_FilterId,hazard,
m_Chance,1,
m_Stress,2,
m_QueueFailedPresentationChance,1,
element_end
element_start,gagged_boiled_head_pet_click,StressTrigger
all_conditions,stagecoach_has_quest_coven_gagged_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,pet_inspect,
m_Chance,0.001,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
element_start,gagged_boiled_head_node_path_taken,StressTrigger
all_conditions,stagecoach_has_quest_coven_gagged_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,node_path_taken,
m_Chance,0.001,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
element_start,gagged_boiled_head_route_safe,StressTrigger
all_conditions,stagecoach_has_quest_coven_gagged_boiled_head_equipped,
m_RoleType,PARTY,
m_Type,road_event_completed,
m_FilterId,safe,
m_Chance,0.001,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
element_start,gagged_boiled_head_road_object,StressTrigger
all_conditions,stagecoach_has_quest_coven_gagged_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,road_event_completed,
m_FilterId,Objects,
m_Chance,0.001,
m_Stress,1,
m_QueueFailedPresentationChance,0.65,
element_end
element_start,gagged_boiled_head_route_rough_patch,StressTrigger
all_conditions,stagecoach_has_quest_coven_gagged_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,road_event_completed,
m_FilterId,rough_patch,
m_Chance,0.001,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
element_start,gagged_boiled_head_route_hazard,StressTrigger
all_conditions,stagecoach_has_quest_coven_gagged_boiled_head_equipped,
m_RoleType,PARTY,
m_TriggerLimit,1,
m_Type,road_event_completed,
m_FilterId,hazard,
m_Chance,0.001,
m_Stress,1,
m_QueueFailedPresentationChance,1,
element_end
