element_start,torch_brain_heroes_1,TorchLevel
m_Tags,hero,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_brain_heroes_1,ActorDataExternalBuffs
buffs,torch_buff_resist_deathblow_lvl2,
element_end
element_start,torch_brain_heroes_2,TorchLevel
m_Tags,hero,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_brain_heroes_2,ActorDataExternalBuffs
buffs,torch_buff_resist_deathblow_lvl1,
element_end
element_start,torch_brain_heroes_3,TorchLevel
m_Tags,hero,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_brain_heroes_3,ActorDataExternalBuffs
buffs,torch_debuff_resist_deathblow_lvl1,
element_end
element_start,torch_brain_heroes_4,TorchLevel
m_Tags,hero,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_brain_heroes_4,ActorDataEffects
round_start_effects,torch_add_1_blind_lvl1,
element_end
element_start,torch_brain_heroes_4,ActorDataExternalBuffs
buffs,torch_debuff_resist_deathblow_lvl2,
element_end
element_start,torch_brain_heroes_5,TorchLevel
m_Tags,hero,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_brain_heroes_5,ActorDataEffects
round_start_effects,torch_add_1_blind_lvl2,
element_end
element_start,torch_brain_heroes_5,ActorDataExternalBuffs
buffs,torch_debuff_resist_deathblow_lvl3,
element_end
element_start,torch_brain_monsters_1,TorchLevel
m_Tags,monster,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_brain_monsters_1,ActorDataEffects
round_start_effects,torch_add_1_blind_lvl2,
element_end
element_start,torch_brain_monsters_2,TorchLevel
m_Tags,monster,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_brain_monsters_2,ActorDataEffects
round_start_effects,torch_add_1_blind_lvl1,
element_end
element_start,torch_brain_monsters_3,TorchLevel
m_Tags,monster,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_brain_monsters_3,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.15,
element_end
element_start,torch_brain_monsters_4,TorchLevel
m_Tags,monster,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_brain_monsters_4,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.33,
element_end
element_start,torch_brain_monsters_5,TorchLevel
m_Tags,monster,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_brain_monsters_5,RunDataStats
key_map,battle_modifier_chance,
add_stats,1,
element_end
element_start,torch_lungs_heroes_1,TorchLevel
m_Tags,hero,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_lungs_heroes_1,RunDataStats
key_map,affinity_tick_trigger_positive_chance_multiplier,
add_stats,0.1,
element_end
element_start,torch_lungs_heroes_2,TorchLevel
m_Tags,hero,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_lungs_heroes_2,RunDataStats
key_map,affinity_tick_trigger_positive_chance_multiplier,
add_stats,0.05,
element_end
element_start,torch_lungs_heroes_3,TorchLevel
m_Tags,hero,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_lungs_heroes_3,ActorDataEffects
round_start_effects,torch_add_1_vuln_lvl1,
element_end
element_start,torch_lungs_heroes_3,RunDataStats
key_map,affinity_tick_trigger_negative_chance_multiplier,
add_stats,0.05,
element_end
element_start,torch_lungs_heroes_4,TorchLevel
m_Tags,hero,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_lungs_heroes_4,ActorDataEffects
round_start_effects,torch_add_1_vuln_lvl2,
element_end
element_start,torch_lungs_heroes_4,RunDataStats
key_map,affinity_tick_trigger_negative_chance_multiplier,
add_stats,0.1,
element_end
element_start,torch_lungs_heroes_5,TorchLevel
m_Tags,hero,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_lungs_heroes_5,ActorDataEffects
round_start_effects,torch_add_1_vuln_lvl3,
element_end
element_start,torch_lungs_heroes_5,RunDataStats
key_map,affinity_tick_trigger_negative_chance_multiplier,
add_stats,0.2,
element_end
element_start,torch_lungs_monsters_1,TorchLevel
m_Tags,monster,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_lungs_monsters_1,ActorDataEffects
round_start_effects,torch_add_1_vuln_lvl2,
element_end
element_start,torch_lungs_monsters_2,TorchLevel
m_Tags,monster,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_lungs_monsters_2,ActorDataEffects
round_start_effects,torch_add_1_vuln_lvl1,
element_end
element_start,torch_lungs_monsters_3,TorchLevel
m_Tags,monster,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_lungs_monsters_3,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.15,
element_end
element_start,torch_lungs_monsters_4,TorchLevel
m_Tags,monster,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_lungs_monsters_4,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.33,
element_end
element_start,torch_lungs_monsters_5,TorchLevel
m_Tags,monster,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_lungs_monsters_5,RunDataStats
key_map,battle_modifier_chance,
add_stats,1,
element_end
element_start,torch_eyes_heroes_1,TorchLevel
m_Tags,hero,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_eyes_heroes_1,ActorDataEffects
round_start_effects,torch_add_1_speed_lvl2,
element_end
element_start,torch_eyes_heroes_1,ActorDataExternalBuffs
buffs,torch_healing_received_buff_lvl2,
element_end
element_start,torch_eyes_heroes_2,TorchLevel
m_Tags,hero,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_eyes_heroes_2,ActorDataEffects
round_start_effects,torch_add_1_speed_lvl1,
element_end
element_start,torch_eyes_heroes_2,ActorDataExternalBuffs
buffs,torch_healing_received_buff_lvl1,
element_end
element_start,torch_eyes_heroes_3,TorchLevel
m_Tags,hero,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_eyes_heroes_3,ActorDataExternalBuffs
buffs,torch_healing_received_debuff_lvl1,
element_end
element_start,torch_eyes_heroes_4,TorchLevel
m_Tags,hero,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_eyes_heroes_4,ActorDataExternalBuffs
buffs,torch_healing_received_debuff_lvl2,
element_end
element_start,torch_eyes_heroes_5,TorchLevel
m_Tags,hero,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_eyes_heroes_5,ActorDataExternalBuffs
buffs,torch_healing_received_debuff_lvl3,
element_end
element_start,torch_eyes_monsters_1,TorchLevel
m_Tags,monster,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_eyes_monsters_2,TorchLevel
m_Tags,monster,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_eyes_monsters_3,TorchLevel
m_Tags,monster,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_eyes_monsters_3,ActorDataEffects
round_start_effects,torch_add_1_speed_lvl1,
element_end
element_start,torch_eyes_monsters_3,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.15,
element_end
element_start,torch_eyes_monsters_4,TorchLevel
m_Tags,monster,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_eyes_monsters_4,ActorDataEffects
round_start_effects,torch_add_1_speed_lvl2,
element_end
element_start,torch_eyes_monsters_4,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.33,
element_end
element_start,torch_eyes_monsters_5,TorchLevel
m_Tags,monster,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_eyes_monsters_5,ActorDataEffects
round_start_effects,torch_add_1_speed_lvl3,
element_end
element_start,torch_eyes_monsters_5,RunDataStats
key_map,battle_modifier_chance,
add_stats,1,
element_end
element_start,torch_arms_heroes_1,TorchLevel
m_Tags,hero,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_arms_heroes_1,ActorDataEffects
round_start_effects,torch_add_1_strength_lvl2,
element_end
element_start,torch_arms_heroes_1,ActorDataExternalBuffs
buffs,torch_buff_resist_deathblow_lvl2,
element_end
element_start,torch_arms_heroes_2,TorchLevel
m_Tags,hero,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_arms_heroes_2,ActorDataEffects
round_start_effects,torch_add_1_strength_lvl1,
element_end
element_start,torch_arms_heroes_2,ActorDataExternalBuffs
buffs,torch_buff_resist_deathblow_lvl1,
element_end
element_start,torch_arms_heroes_3,TorchLevel
m_Tags,hero,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_arms_heroes_3,ActorDataExternalBuffs
buffs,torch_debuff_resist_deathblow_lvl1,
element_end
element_start,torch_arms_heroes_4,TorchLevel
m_Tags,hero,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_arms_heroes_4,ActorDataExternalBuffs
buffs,torch_debuff_resist_deathblow_lvl2,
element_end
element_start,torch_arms_heroes_5,TorchLevel
m_Tags,hero,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_arms_heroes_5,ActorDataExternalBuffs
buffs,torch_debuff_resist_deathblow_lvl3,
element_end
element_start,torch_arms_monsters_1,TorchLevel
m_Tags,monster,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_arms_monsters_2,TorchLevel
m_Tags,monster,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_arms_monsters_3,TorchLevel
m_Tags,monster,
m_TorchMin,26,
m_TorchMax,50,
element_end
element_start,torch_arms_monsters_3,ActorDataEffects
round_start_effects,torch_add_1_strength_lvl1,
element_end
element_start,torch_arms_monsters_3,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.15,
element_end
element_start,torch_arms_monsters_4,TorchLevel
m_Tags,monster,
m_TorchMin,1,
m_TorchMax,25,
element_end
element_start,torch_arms_monsters_4,ActorDataEffects
round_start_effects,torch_add_1_strength_lvl2,
element_end
element_start,torch_arms_monsters_4,RunDataStats
key_map,battle_modifier_chance,
add_stats,0.33,
element_end
element_start,torch_arms_monsters_5,TorchLevel
m_Tags,monster,
m_TorchMin,0,
m_TorchMax,0,
element_end
element_start,torch_arms_monsters_5,ActorDataEffects
round_start_effects,torch_add_1_strength_lvl3,
element_end
element_start,torch_arms_monsters_5,RunDataStats
key_map,battle_modifier_chance,
add_stats,1,
element_end
element_start,torch_body_heroes_1,TorchLevel
m_Tags,hero,
m_TorchMin,76,
m_TorchMax,100,
element_end
element_start,torch_body_heroes_1,ActorDataExternalBuffs
buffs,torch_buff_resist_deathblow_lvl2,
element_end
element_start,torch_body_heroes_2,TorchLevel
m_Tags,hero,
m_TorchMin,51,
m_TorchMax,75,
element_end
element_start,torch_body_heroes_2,ActorDataExternalBuffs
buffs,torch_buff_resist_deathblow_lvl1,
element_end
