element_start,banter_event_shared,RoadEvent
m_RoadEventCategory,Banter,
m_Chance,1,
element_end
element_start,ambush_event_shared,RoadEvent
m_RoadEventCategory,Ambush,
m_Chance,1,
m_ValidGameType,expedition,
element_end
element_start,ambush_event_kingdom_caves,RoadEvent
m_RoadEventCategory,Ambush,
m_Chance,1,
m_ValidGameType,kingdom,
element_end
element_start,ambush_event_kingdom_city,RoadEvent
m_RoadEventCategory,Ambush,
m_Chance,1,
m_ValidGameType,kingdom,
element_end
element_start,ambush_event_kingdom_coast,RoadEvent
m_RoadEventCategory,Ambush,
m_Chance,1,
m_ValidGameType,kingdom,
element_end
element_start,ambush_event_kingdom_farm,RoadEvent
m_RoadEventCategory,Ambush,
m_Chance,1,
m_ValidGameType,kingdom,
element_end
element_start,ambush_event_kingdom_forest,RoadEvent
m_RoadEventCategory,Ambush,
m_Chance,1,
m_ValidGameType,kingdom,
element_end
element_start,ambush_event_kingdom_tundra,RoadEvent
m_RoadEventCategory,Ambush,
m_Chance,1,
m_ValidGameType,kingdom,
element_end
element_start,roadevent_valley_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_valley_intro_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_valley_kingdom_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_city_burning_books,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_city_corpse,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_city_iron_spikes,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_farm_road_meat_and_boxes,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_farm_road_meat,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_forest_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_forest_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_forest_pickup_03,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_caves_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_caves_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_caves_pickup_03,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_coast_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_coast_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_brain_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_brain_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_lungs_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_lungs_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_eyes_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_eyes_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_arms_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_arms_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_body_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_mountain_body_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_tundra_pickup_01,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
element_start,roadevent_tundra_pickup_02,RoadEvent
m_RoadEventCategory,Objects,
m_Chance,1,
element_end
