element_start,biome_reward_hero_point,BiomeGoalReward
m_Chance,10,
m_LootIds,hero_point,
element_end
element_start,biome_reward_hero_points_2,BiomeGoalReward
m_Chance,4,
m_LootIds,hero_point_two,
element_end
element_start,biome_reward_hero_points_3,BiomeGoalReward
m_Chance,1,
m_LootIds,hero_point_three,
element_end
element_start,biome_reward_trinket,BiomeGoalReward
m_Chance,12,
m_LootIds,TRINKETS_BIOME_REWARDS,
element_end
element_start,biome_reward_sc_upgrade,BiomeGoalReward
m_Chance,8,
m_LootIds,SC_UPGRADES_BIOME_GOAL_REWARDS,
element_end
element_start,biome_reward_candle,BiomeGoalReward
m_Chance,20,
m_LootIds,candles_three,
element_end
element_start,biome_reward_candles,BiomeGoalReward
m_Chance,10,
m_LootIds,candles_four,
element_end
element_start,biome_reward_candlepalooza,BiomeGoalReward
m_Chance,4,
m_LootIds,candles_five,
element_end
