element_start,trinket_tiered_anchoring_charm_minor,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,common,
m_buyCostId,trinket_tiered_anchoring_charm_minor_buy_cost,
m_DiscardGameScorePerQty,1,
element_end
element_start,trinket_tiered_anchoring_charm_minor,ActorDataExternalBuffs
buffs,trinket_tiered_minor_anchoring_charm_01,trinket_tiered_minor_anchoring_charm_02,trinket_tiered_minor_anchoring_charm_03,
element_end
element_start,trinket_tiered_anchoring_charm_minor_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,10,
element_end
element_start,trinket_tiered_bouncers_belt_minor,Item
m_type,trinket,
m_tags,armor,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,common,
m_buyCostId,trinket_tiered_bouncers_belt_minor_buy_cost,
m_DiscardGameScorePerQty,1,
element_end
element_start,trinket_tiered_bouncers_belt_minor,ActorDataExternalBuffs
buffs,trinket_health_heal_received_increase_10pct,trinket_move_resistance_increase_10pct,trinket_speed_reduce_1,
element_end
element_start,trinket_tiered_bouncers_belt_minor_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,10,
element_end
element_start,trinket_tiered_cleansing_censer_minor,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,common,
m_buyCostId,trinket_tiered_cleansing_censer_minor_buy_cost,
m_DiscardGameScorePerQty,1,
element_end
element_start,trinket_tiered_cleansing_censer_minor,ActorDataExternalBuffs
buffs,trinket_tiered_minor_cleansing_censer_01,trinket_tiered_minor_cleansing_censer_02,trinket_tiered_minor_cleansing_censer_03,
element_end
element_start,trinket_tiered_cleansing_censer_minor_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,10,
element_end
element_start,trinket_tiered_clotting_cruor_minor,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,common,
m_buyCostId,trinket_tiered_clotting_cruor_minor_buy_cost,
