element_start,dualsense,HapticsDeviceIntensity
m_devicePrefixes,DualSense,
m_intensity,1.0,
element_end
element_start,dualshock3,HapticsDeviceIntensity
m_devicePrefixes,DualShock3,
m_intensity,1.0,
element_end
element_start,dualshock4,HapticsDeviceIntensity
m_devicePrefixes,DualShock4,
m_intensity,1.0,
element_end
element_start,switch_pro_controller,HapticsDeviceIntensity
m_devicePrefixes,SwitchProControllerHID,
m_intensity,1.0,
element_end
element_start,xbox,HapticsDeviceIntensity
m_devicePrefixes,XInputController,Xbox,
m_intensity,1.0,
element_end
