element_start,kingdom_repair_stage_coach_armor_standard,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_armor,
m_TransactionAmount,1,
element_end
element_start,kingdom_repair_stage_coach_armor_standard,Cost
m_ItemTag,faction,
m_ItemQty,12,
element_end
element_start,kingdom_repair_stage_coach_wheels_standard,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_wheels,
m_TransactionAmount,1,
element_end
element_start,kingdom_repair_stage_coach_wheels_standard,Cost
m_ItemTag,faction,
m_ItemQty,12,
element_end
element_start,kingdom_repair_stage_coach_armor_discounted_1,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_armor,
m_TransactionAmount,2,
m_isDiscounted,True,
element_end
element_start,kingdom_repair_stage_coach_armor_discounted_1,Cost
m_ItemTag,faction,
m_ItemQty,1,
element_end
element_start,kingdom_repair_stage_coach_wheels_discounted_1,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_wheels,
m_TransactionAmount,2,
m_isDiscounted,True,
element_end
element_start,kingdom_repair_stage_coach_wheels_discounted_1,Cost
m_ItemTag,faction,
m_ItemQty,1,
element_end
element_start,kingdom_repair_stage_coach_armor_discounted_2,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_armor,
m_TransactionAmount,2,
m_isDiscounted,True,
element_end
element_start,kingdom_repair_stage_coach_armor_discounted_2,Cost
m_ItemTag,faction,
m_ItemQty,1,
element_end
element_start,kingdom_repair_stage_coach_wheels_discounted_2,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_wheels,
m_TransactionAmount,2,
m_isDiscounted,True,
element_end
element_start,kingdom_repair_stage_coach_wheels_discounted_2,Cost
m_ItemTag,faction,
m_ItemQty,1,
element_end
element_start,kingdom_repair_stage_coach_armor_discounted_3,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_armor,
m_TransactionAmount,4,
m_isDiscounted,True,
element_end
element_start,kingdom_repair_stage_coach_armor_discounted_3,Cost
m_ItemTag,faction,
m_ItemQty,1,
element_end
element_start,kingdom_repair_stage_coach_wheels_discounted_3,RunValueTransaction
m_StoreCostMultiplierId,inn_wainwright,
m_RunValueType,stage_coach_wheels,
m_TransactionAmount,4,
m_isDiscounted,True,
element_end
element_start,kingdom_repair_stage_coach_wheels_discounted_3,Cost
m_ItemTag,faction,
m_ItemQty,1,
element_end
