element_start,infernal_torch_random,Item
m_type,stage_coach_upgrade,
m_tags,infernal_torch_hidden,
m_rewardLinkedTooltipVisible,False,
m_slot,Flame,
m_maxQty,1,
sub_type,infernal,
m_DurationType,inn_end,
m_DurationAmount,1,
m_UnlockId,infernal_flame_random,
m_DiscardGameScorePerQty,1,
m_possessionLimit,1,
m_IsUnequipInvalid,True,
element_end
element_start,infernal_torch_random,ActorDataExternalBuffs
instance_buffs,3,infernal_random_debuff_01,infernal_random_debuff_02,infernal_random_debuff_03,infernal_random_debuff_04,infernal_random_debuff_05,infernal_random_debuff_06,infernal_random_debuff_07,infernal_random_debuff_08,infernal_random_debuff_09,
instance_buffs,2,radiant_buff_maxHP,radiant_buff_resolute_chc,radiant_buff_pos_rel_chc,radiant_buff_db_resist,radiant_buff_dmg_vs_cultists,radiant_buff_passive_heal,radiant_buff_crit,radiant_buff_debuff_resistance,radiant_buff_speed,radiant_buff_stress_resist,
element_end
element_start,infernal_torch_random,RunDataStats
key_map,score_bonus_multiplier,
add_stats,0.15,
element_end
element_start,radiant_torch_L1,Item
m_type,stage_coach_upgrade,
m_slot,Flame,
m_maxQty,1,
sub_type,radiant,
m_DiscardGameScorePerQty,1,
m_possessionLimit,1,
m_IsUnequipInvalid,True,
element_end
element_start,radiant_torch_L1,ActorDataExternalBuffs
instance_buffs,2,radiant_buff_maxHP,radiant_buff_resolute_chc,radiant_buff_pos_rel_chc,radiant_buff_db_resist,radiant_buff_dmg_vs_cultists,radiant_buff_passive_heal,radiant_buff_crit,radiant_buff_debuff_resistance,radiant_buff_speed,radiant_buff_stress_resist,
element_end
element_start,radiant_torch_L1,RunDataStats
sub_stat,torch_remove_percent,driving,-0.25,
key_map,score_penalty_multiplier,
add_stats,0.15,
element_end
element_start,radiant_torch_L2,Item
m_type,stage_coach_upgrade,
m_slot,Flame,
m_maxQty,1,
sub_type,radiant,
m_DiscardGameScorePerQty,1,
m_possessionLimit,1,
m_IsUnequipInvalid,True,
element_end
element_start,radiant_torch_L2,ActorDataExternalBuffs
instance_buffs,3,radiant_buff_maxHP,radiant_buff_resolute_chc,radiant_buff_pos_rel_chc,radiant_buff_db_resist,radiant_buff_dmg_vs_cultists,radiant_buff_passive_heal,radiant_buff_crit,radiant_buff_debuff_resistance,radiant_buff_speed,radiant_buff_stress_resist,
element_end
element_start,radiant_torch_L2,RunDataStats
sub_stat,torch_remove_percent,driving,-0.25,
key_map,score_penalty_multiplier,
add_stats,0.15,
element_end
element_start,radiant_torch_L3,Item
m_type,stage_coach_upgrade,
m_slot,Flame,
m_maxQty,1,
sub_type,radiant,
m_DiscardGameScorePerQty,1,
m_possessionLimit,1,
m_IsUnequipInvalid,True,
element_end
element_start,radiant_torch_L3,ActorDataExternalBuffs
instance_buffs,4,radiant_buff_maxHP,radiant_buff_resolute_chc,radiant_buff_pos_rel_chc,radiant_buff_db_resist,radiant_buff_dmg_vs_cultists,radiant_buff_passive_heal,radiant_buff_crit,radiant_buff_debuff_resistance,radiant_buff_speed,radiant_buff_stress_resist,
element_end
element_start,radiant_torch_L3,RunDataStats
sub_stat,torch_remove_percent,driving,-0.25,
key_map,score_penalty_multiplier,
add_stats,0.15,
element_end
element_start,radiant_torch_L4,Item
m_type,stage_coach_upgrade,
m_slot,Flame,
m_maxQty,1,
sub_type,radiant,
m_DiscardGameScorePerQty,1,
m_possessionLimit,1,
m_IsUnequipInvalid,True,
element_end
element_start,radiant_torch_L4,ActorDataExternalBuffs
instance_buffs,5,radiant_buff_maxHP,radiant_buff_resolute_chc,radiant_buff_pos_rel_chc,radiant_buff_db_resist,radiant_buff_dmg_vs_cultists,radiant_buff_passive_heal,radiant_buff_crit,radiant_buff_debuff_resistance,radiant_buff_speed,radiant_buff_stress_resist,
element_end
element_start,radiant_torch_L4,RunDataStats
sub_stat,torch_remove_percent,driving,-0.25,
key_map,score_penalty_multiplier,
add_stats,0.15,
element_end
