element_start,e_spawn_sieges,KingdomEvent
m_EventTypeRef,escalation,
m_Chance,2,
m_EventTypeRarity,RARE,
m_MinGenerationDay,2,
m_Cooldown,5,
all_conditions,escalation_is_over_1,
effects,spawn_3_sieges,
element_end
element_start,e_beastmen_buff,KingdomEvent
m_EventTypeRef,escalation,
m_Chance,2,
m_EventTypeRarity,RARE,
m_MinGenerationDay,2,
m_Cooldown,5,
m_Tags,beastmen,
all_conditions,has_1_or_more_siege,escalation_is_over_1,kingdom_gang_is_beastmen,
element_end
element_start,e_beastmen_buff,ActorDataEffects
combat_start_effects,add_beastmen_event_buff_front,add_beastmen_event_buff_back,
element_end
element_start,e_coven_buff,KingdomEvent
m_EventTypeRef,escalation,
m_Chance,2,
m_EventTypeRarity,RARE,
m_MinGenerationDay,2,
m_Cooldown,5,
m_Tags,monster,
all_conditions,escalation_is_over_1,kingdom_gang_is_coven,
element_end
element_start,e_coven_buff,DataExternalBuffs
buffs,coven_effect_buff,
element_end
element_start,e_coven_buff,ActorDataEffects
combat_start_effects,add_coven_glamer_event_hidden,
element_end
element_start,e_extra_wheel_damage,KingdomEvent
m_EventTypeRef,wagonmaster,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_extra_wheel_damage,RunDataStats
sub_stat,route_effect_apply_multiplier,rough_patch,1,
element_end
element_start,e_extra_armor_damage,KingdomEvent
m_EventTypeRef,wagonmaster,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_extra_armor_damage,RunDataStats
sub_stat,route_effect_apply_multiplier,hazard,1,
element_end
element_start,e_increased_torch_drain,KingdomEvent
m_EventTypeRef,wagonmaster,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_increased_torch_drain,RunDataStats
multiply_stat,torch_drain_between_nodes,0.33,
element_end
element_start,e_reduced_torch_drain,KingdomEvent
m_EventTypeRef,wagonmaster,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_reduced_torch_drain,RunDataStats
multiply_stat,torch_drain_between_nodes,-0.33,
element_end
element_start,e_no_actor_travel,KingdomEvent
m_EventTypeRef,wagonmaster,
m_Chance,0.5,
m_EventTypeRarity,RARE,
m_KingdomLimit,1,
m_MinGenerationDay,7,
m_Cooldown,5,
m_Tags,hero,
all_conditions,has_0_sieges,
element_end
element_start,e_no_actor_travel,DataExternalBuffs
buffs,no_actor_travel,
element_end
element_start,e_no_scout_nodes,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_no_scout_nodes,RunDataStats
add_stat,scout_node_chance,-1,
element_end
element_start,e_no_scout_routes,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_no_scout_routes,RunDataStats
add_stat,scout_route_chance,-1,
element_end
element_start,e_scout_all,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_scout_all,RunDataStats
add_stat,scout_node_chance,1,
add_stat,scout_route_chance,1,
element_end
element_start,e_scout_nodes,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_scout_nodes,RunDataStats
add_stat,scout_node_chance,1,
element_end
element_start,e_scout_routes,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_scout_routes,RunDataStats
add_stat,scout_route_chance,1,
element_end
element_start,e_free_loot_trinket,KingdomEvent
m_EventTypeRef,regent,
m_Chance,2,
m_MinGenerationDay,7,
m_Cooldown,5,
m_LootIds,TRINKETS_COMMODITY_EPIC,
element_end
element_start,e_free_loot_construction_currencies,KingdomEvent
m_EventTypeRef,regent,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
m_LootIds,CONSTRUCTION_CURRENCY_20,
element_end
element_start,e_hero_stress_heal,KingdomEvent
m_EventTypeRef,regent,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
effects,stress_heal_10,
m_EffectRosterStatusTypes,party,kingdom,
element_end
element_start,e_hero_stress_damage,KingdomEvent
m_EventTypeRef,negative,
m_Chance,2,
m_MinGenerationDay,3,
m_Cooldown,5,
effects,stress_damage_3,
m_EffectRosterStatusTypes,party,
element_end
element_start,e_hero_fatigue_heal,KingdomEvent
m_EventTypeRef,positive,
m_Chance,2,
m_MinGenerationDay,3,
m_Cooldown,5,
effects,wound_heal_100pct,
m_EffectRosterStatusTypes,party,kingdom,
element_end
element_start,e_hero_health_heal,KingdomEvent
m_EventTypeRef,positive,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
effects,heal_100pct,
m_EffectRosterStatusTypes,party,kingdom,
element_end
element_start,e_extra_camp_food,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
inn_upgrades,iu_event_extra_camp_food,
element_end
element_start,e_extra_camp_loot,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
inn_upgrades,iu_event_extra_camp_loot,
element_end
element_start,e_increased_camp_ambush_chance,KingdomEvent
m_EventTypeRef,forerunner,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
element_end
element_start,e_increased_camp_ambush_chance,RunDataStats
add_stat,camp_ambush_chance,1,
element_end
element_start,e_spawn_inn_treasures,KingdomEvent
m_EventTypeRef,regent,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
effects,spawn_inn_treasures_event_effect,
element_end
element_start,e_spawn_kill_contracts,KingdomEvent
m_EventTypeRef,regent,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
effects,spawn_kill_contracts_event_effect,
element_end
element_start,e_delay_sieges,KingdomEvent
m_EventTypeRef,warmaster,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
all_conditions,has_1_or_more_siege,
effects,add_all_siege_delay,
element_end
element_start,e_delay_inn_treasures,KingdomEvent
m_EventTypeRef,regent,
m_Chance,2,
m_MinGenerationDay,2,
m_Cooldown,5,
effects,delay_treasures_3_days,
element_end
element_start,e_hero_combat_start_blind,KingdomEvent
m_EventTypeRef,warmaster,
m_Chance,2,
m_MinGenerationDay,7,
m_Cooldown,5,
m_Tags,hero,
element_end
element_start,e_hero_combat_start_blind,ActorDataEffects
combat_start_effects,add_1_blind,
element_end
element_start,e_hero_combat_start_vuln,KingdomEvent
m_EventTypeRef,warmaster,
m_Chance,2,
m_MinGenerationDay,7,
m_Cooldown,5,
m_Tags,hero,
element_end
element_start,e_hero_combat_start_vuln,ActorDataEffects
combat_start_effects,add_1_vulnerable,
element_end
element_start,e_hero_combat_start_weak,KingdomEvent
m_EventTypeRef,warmaster,
m_Chance,2,
m_MinGenerationDay,7,
m_Cooldown,5,
m_Tags,hero,
element_end
element_start,e_hero_combat_start_weak,ActorDataEffects
combat_start_effects,add_1_weak,
element_end
element_start,e_hero_combat_start_strength,KingdomEvent
m_EventTypeRef,regent,
m_Chance,2,
m_MinGenerationDay,7,
m_Cooldown,5,
m_Tags,hero,
element_end
element_start,e_hero_combat_start_strength,ActorDataEffects
combat_start_effects,add_1_strength,
element_end
element_start,e_hero_combat_start_block,KingdomEvent
m_EventTypeRef,warmaster,
m_Chance,2,
