element_start,broken_clock_winA,StoryChoice
m_Chance,1,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
m_ResultLootIds,trinkets_curio_broken_clock,
element_end
element_start,broken_clock_winA,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,
element_end
element_start,broken_clock_winB,StoryChoice
m_Chance,1,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_stress_heal_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,5,0,
m_PlayerStoryChoicePreviewShowNumbers,True,False,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
element_end
element_start,broken_clock_winB,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,stress_heal_5,
element_end
element_start,broken_clock_blundering,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,0,
m_PlayerStoryChoicePreviewShowNumbers,False,
all_conditions,performer_has_blundering,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
element_end
element_start,broken_clock_eagle_eye,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_trinket_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_eagle_eye,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
m_ResultLootIds,trinkets_curio_broken_clock,TRINKETS_GENERIC_RANDOM,
element_end
element_start,broken_clock_eagle_eye,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,
element_end
element_start,broken_clock_early_riser,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,0,
m_PlayerStoryChoicePreviewShowNumbers,False,
all_conditions,performer_has_early_riser,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
element_end
element_start,broken_clock_lost_in_time,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,0,
m_PlayerStoryChoicePreviewShowNumbers,False,
all_conditions,performer_has_lost_in_time,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
element_end
element_start,broken_clock_lost_in_time_and_space,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,0,
m_PlayerStoryChoicePreviewShowNumbers,False,
all_conditions,performer_has_lost_in_time_and_space,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
element_end
element_start,broken_clock_cave_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,cave_biome_check,performer_has_cave_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
m_ResultLootIds,trinkets_curio_broken_clock,ALL_COMBAT_ITEMS,
element_end
element_start,broken_clock_cave_scrounger,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,
element_end
element_start,broken_clock_city_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,city_biome_check,performer_has_city_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
m_ResultLootIds,trinkets_curio_broken_clock,ALL_COMBAT_ITEMS,
element_end
element_start,broken_clock_city_scrounger,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,
element_end
element_start,broken_clock_fields_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,farm_biome_check,performer_has_fields_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
m_ResultLootIds,trinkets_curio_broken_clock,ALL_COMBAT_ITEMS,
element_end
element_start,broken_clock_fields_scrounger,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,
element_end
element_start,broken_clock_forest_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,forest_biome_check,performer_has_forest_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
m_ResultLootIds,trinkets_curio_broken_clock,ALL_COMBAT_ITEMS,
element_end
element_start,broken_clock_forest_scrounger,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,
element_end
element_start,broken_clock_shroud_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,shroud_biome_check,performer_has_shroud_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
m_ResultLootIds,trinkets_curio_broken_clock,ALL_COMBAT_ITEMS,
element_end
element_start,broken_clock_shroud_scrounger,StoryDataEffects
selection_actor_effects,story_broken_clock_quirks_p_chc,story_broken_clock_quirks_n_chc,
element_end
element_start,broken_clock_kleptomania,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,0,
m_PlayerStoryChoicePreviewShowNumbers,False,
all_conditions,performer_has_kleptomania,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,broken_clock,
element_end
element_start,caged_creature_winA,StoryChoice
m_Chance,1,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
m_ResultLootIds,trinkets_curio_caged_creature,
element_end
element_start,caged_creature_winA,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_p_chc,story_caged_creature_quirks_n_chc,
element_end
element_start,caged_creature_winB,StoryChoice
m_Chance,1,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
m_ResultLootIds,curio_caged_creature_salve,
element_end
element_start,caged_creature_winB,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_p_chc,story_caged_creature_quirks_n_chc,
element_end
element_start,caged_creature_bloodthirsty,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_negative_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,1000,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_bloodthirsty,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
m_ResultLootIds,curio_caged_creature_salve,curio_caged_creature_salve,
element_end
element_start,caged_creature_bloodthirsty,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_n_gtd,
element_end
element_start,caged_creature_compassionate,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_stress_heal_Preview,icon_story_stress_heal_Preview,icon_story_stress_heal_Preview,icon_story_stress_heal_Preview,
m_PlayerStoryChoicePreviewValues,2,2,2,2,
m_PlayerStoryChoicePreviewShowNumbers,True,True,True,True,
all_conditions,performer_has_compassionate,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
element_end
element_start,caged_creature_compassionate,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_p_chc,
party_actor_effects,stress_heal_2,
element_end
element_start,caged_creature_cowardice,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_stress_dmg_Preview,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,2,0,
m_PlayerStoryChoicePreviewShowNumbers,True,False,
all_conditions,performer_has_cowardice,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
element_end
element_start,caged_creature_cowardice,StoryDataEffects
selection_actor_effects,stress_damage_2,
element_end
element_start,caged_creature_dare_devil,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_negative_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,1000,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_dare_devil,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
m_ResultLootIds,curio_caged_creature_salve,curio_caged_creature_salve,
element_end
element_start,caged_creature_dare_devil,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_n_gtd,
element_end
element_start,caged_creature_dark_curiosity,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_negative_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,1000,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_dark_curiosity,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
m_ResultLootIds,curio_caged_creature_salve,curio_caged_creature_salve,
element_end
element_start,caged_creature_dark_curiosity,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_n_gtd,
element_end
element_start,caged_creature_erudite,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_erudite,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
m_ResultLootIds,curio_caged_creature_salve,curio_caged_creature_salve,
element_end
element_start,caged_creature_erudite,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_p_chc,story_caged_creature_quirks_n_chc,
element_end
element_start,caged_creature_fear_of_cosmic,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_stress_dmg_Preview,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,2,0,
m_PlayerStoryChoicePreviewShowNumbers,True,False,
all_conditions,performer_has_fear_of_cosmic,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
element_end
element_start,caged_creature_fear_of_cosmic,StoryDataEffects
selection_actor_effects,stress_damage_2,
element_end
element_start,caged_creature_field_surgeon,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_field_surgeon,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
m_ResultLootIds,curio_caged_creature_salve,curio_caged_creature_salve,
element_end
element_start,caged_creature_field_surgeon,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_p_chc,story_caged_creature_quirks_n_chc,
element_end
element_start,caged_creature_germophobe,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_stress_dmg_Preview,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,2,0,
m_PlayerStoryChoicePreviewShowNumbers,True,False,
all_conditions,performer_has_germophobe,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
element_end
element_start,caged_creature_germophobe,StoryDataEffects
selection_actor_effects,stress_damage_2,
element_end
element_start,caged_creature_hatred_of_cosmic,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_negative_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,1000,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_hatred_of_cosmic,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
element_end
element_start,caged_creature_hatred_of_cosmic,StoryDataEffects
selection_actor_effects,story_caged_creature_quirks_n_chc,
element_end
element_start,caged_creature_zoophobia,StoryChoice
m_Chance,2,
m_AlignmentId,AVOID,
m_PlayerStoryChoicePreviewIds,icon_story_stress_dmg_Preview,icon_story_avoid_Preview,
m_PlayerStoryChoicePreviewValues,2,0,
m_PlayerStoryChoicePreviewShowNumbers,True,False,
all_conditions,performer_has_zoophobia,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,caged_creature,
element_end
element_start,caged_creature_zoophobia,StoryDataEffects
selection_actor_effects,stress_damage_2,
element_end
element_start,faceless_facsimile_winA,StoryChoice
m_Chance,1,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,trinkets_curio_faceless_facsimile,
element_end
element_start,faceless_facsimile_winA,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_winB,StoryChoice
m_Chance,1,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,ALL_COMBAT_ITEMS,ALL_COMBAT_ITEMS,
element_end
element_start,faceless_facsimile_winB,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_amateur_armorsmith,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_amateur_armorsmith,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,ALL_COMBAT_ITEMS,ALL_COMBAT_ITEMS,ALL_COMBAT_ITEMS,
element_end
element_start,faceless_facsimile_amateur_armorsmith,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_amateur_weaponsmith,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_combat_item_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_amateur_weaponsmith,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,ALL_COMBAT_ITEMS,ALL_COMBAT_ITEMS,ALL_COMBAT_ITEMS,
element_end
element_start,faceless_facsimile_amateur_weaponsmith,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_cave_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,cave_biome_check,performer_has_cave_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,trinkets_curio_faceless_facsimile,ALL_COMBAT_ITEMS,
element_end
element_start,faceless_facsimile_cave_scrounger,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_city_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,city_biome_check,performer_has_city_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,trinkets_curio_faceless_facsimile,ALL_COMBAT_ITEMS,
element_end
element_start,faceless_facsimile_city_scrounger,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_clutch_hitter,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_buff_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
all_conditions,performer_has_clutch_hitter,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
element_end
element_start,faceless_facsimile_clutch_hitter,StoryDataEffects
selection_actor_effects,curio_faceless_facsimile_strength_chc_buff_e,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_deadly,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_buff_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
all_conditions,performer_has_deadly,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
element_end
element_start,faceless_facsimile_deadly,StoryDataEffects
selection_actor_effects,curio_faceless_facsimile_crit_chc_buff_e,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_fields_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,farm_biome_check,performer_has_fields_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,trinkets_curio_faceless_facsimile,ALL_COMBAT_ITEMS,
element_end
element_start,faceless_facsimile_fields_scrounger,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_forest_scrounger,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,forest_biome_check,performer_has_forest_scrounger,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
m_ResultLootIds,trinkets_curio_faceless_facsimile,ALL_COMBAT_ITEMS,
element_end
element_start,faceless_facsimile_forest_scrounger,StoryDataEffects
selection_actor_effects,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_lethal_feint,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_buff_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,
all_conditions,performer_has_lethal_feint,
m_ResultType,DRIVING,
m_AnyTags,Cosmic,
m_DrawTags,faceless_facsimile,
element_end
element_start,faceless_facsimile_lethal_feint,StoryDataEffects
selection_actor_effects,curio_faceless_facsimile_crit_chc_buff_e,story_faceless_facsimile_quirks_p_chc,story_faceless_facsimile_quirks_n_chc,
element_end
element_start,faceless_facsimile_rummager,StoryChoice
m_Chance,2,
m_AlignmentId,INVESTIGATE,
m_PlayerStoryChoicePreviewIds,icon_story_trinket_loot_Preview,icon_story_combat_item_loot_Preview,icon_story_quirk_mixed_Preview,
m_PlayerStoryChoicePreviewValues,1000,1000,0,
m_PlayerStoryChoicePreviewShowNumbers,False,False,False,
all_conditions,performer_has_rummager,
