element_start,escalation_set_to_1,Effect
escalation,1,
m_RunValuesIsSetTo,True,
element_end
element_start,escalation_set_to_2,Effect
escalation,2,
m_RunValuesIsSetTo,True,
element_end
element_start,escalation_set_to_3,Effect
escalation,3,
m_RunValuesIsSetTo,True,
element_end
element_start,spawn_sieges_escalation_2,Effect
m_SiegeSpawnAmount,2,
element_end
element_start,spawn_sieges_escalation_3,Effect
m_SiegeSpawnAmount,4,
element_end
element_start,spawn_1_siege,Effect
m_SiegeSpawnAmount,1,
element_end
element_start,spawn_3_sieges,Effect
m_SiegeSpawnAmount,3,
element_end
element_start,spawn_1-3_sieges,Effect
m_SiegeSpawnAmount,1,
m_SiegeSpawnAmountRange,2,
element_end
element_start,is_confessions,Condition
m_ConditionType,game_type,
m_ConditionString,kingdom,
m_ConditionMetTarget,False,
m_ConditionNumberType,BOOL,
element_end
element_start,is_kingdoms,Condition
m_ConditionType,game_type,
m_ConditionString,kingdom,
m_ConditionNumberType,BOOL,
element_end
element_start,biome_is_not_cave,Condition
m_ConditionType,biome,
m_ConditionString,Cave,
m_ConditionMetTarget,False,
m_ConditionNumberType,BOOL,
element_end
element_start,biome_is_not_city,Condition
m_ConditionType,biome,
m_ConditionString,City,
m_ConditionMetTarget,False,
m_ConditionNumberType,BOOL,
element_end
element_start,biome_is_not_coast,Condition
m_ConditionType,biome,
m_ConditionString,Coast,
m_ConditionMetTarget,False,
m_ConditionNumberType,BOOL,
element_end
element_start,biome_is_not_farm,Condition
m_ConditionType,biome,
m_ConditionString,Farm,
m_ConditionMetTarget,False,
m_ConditionNumberType,BOOL,
element_end
element_start,biome_is_not_forest,Condition
m_ConditionType,biome,
m_ConditionString,Forest,
m_ConditionMetTarget,False,
m_ConditionNumberType,BOOL,
element_end
element_start,biome_is_not_tundra,Condition
m_ConditionType,biome,
m_ConditionString,Tundra,
m_ConditionMetTarget,False,
m_ConditionNumberType,BOOL,
element_end
element_start,biome_end_node_is_kingdomboss,Condition
m_ConditionType,biome_end_node,
m_ConditionString,KingdomBoss,
m_ConditionNumberType,BOOL,
element_end
element_start,is_combat_kingdom_inn_sieged,Condition
m_ConditionType,combat_source,
m_ConditionString,kingdom_inn_sieged,
m_ConditionNumberType,BOOL,
element_end
element_start,is_combat_kingdom_inn_sieged_hidden,Condition
m_ConditionType,combat_source,
m_ConditionString,kingdom_inn_sieged,
m_ConditionNumberType,BOOL,
m_IsVisible,False,
element_end
element_start,is_not_combat_kingdom_inn_sieged_hidden,Condition
m_ConditionType,combat_source,
m_ConditionString,kingdom_inn_sieged,
m_ConditionNumberType,BOOL,
m_ConditionMetTarget,False,
m_IsVisible,False,
element_end
element_start,is_combat_kingdom_coven_assist_hidden,Condition
m_ConditionType,combat_source,
m_ConditionString,story_assist,
m_ConditionNumberType,BOOL,
m_IsVisible,False,
element_end
element_start,has_inn_upgrade_defense_arb_trinket_1,Condition
m_ConditionType,inn_upgrade,
m_ConditionString,inn_upgrade_defense_arb_trinket_1,
m_ConditionNumberType,BOOL,
element_end
element_start,has_inn_upgrade_defense_fighter_trinket_1,Condition
m_ConditionType,inn_upgrade,
m_ConditionString,inn_upgrade_defense_fighter_trinket_1,
m_ConditionNumberType,BOOL,
element_end
element_start,has_inn_upgrade_defense_signal_flare_1,Condition
m_ConditionType,inn_upgrade,
m_ConditionString,inn_upgrade_defense_signal_flare_1,
m_ConditionNumberType,BOOL,
element_end
element_start,has_inn_upgrade_defense_arb_trinket_2,Condition
m_ConditionType,inn_upgrade,
m_ConditionString,inn_upgrade_defense_arb_trinket_2,
m_ConditionNumberType,BOOL,
element_end
element_start,has_inn_upgrade_defense_fighter_trinket_2,Condition
m_ConditionType,inn_upgrade,
m_ConditionString,inn_upgrade_defense_fighter_trinket_2,
m_ConditionNumberType,BOOL,
element_end
element_start,has_inn_upgrade_defense_signal_flare_2,Condition
