element_start,arrive_barricade,NarrationType
m_chance,0.33,
element_end
element_start,arrive_boss_select,NarrationType
m_chance,1,
element_end
element_start,arrive_cathedral,NarrationType
m_chance,1,
element_end
element_start,arrive_hero_select,NarrationType
m_chance,1,
element_end
element_start,arrive_intersection,NarrationType
m_chance,0.33,
element_end
element_start,arrive_node,NarrationType
m_chance,0.33,
element_end
element_start,arrive_valley_barricade,NarrationType
m_chance,1,
m_occurrenceTypes,biome,
m_maxOccurrences,2,
element_end
element_start,arrive_valley_bridge,NarrationType
m_chance,1,
element_end
element_start,arrive_valley_graveyard,NarrationType
m_chance,1,
element_end
element_start,biome_halfway,NarrationType
m_chance,0.67,
m_occurrenceTypes,biome,
m_maxOccurrences,1,
element_end
element_start,biome_start,NarrationType
m_chance,1,
element_end
element_start,boss_real_time_cinematic,NarrationType
m_chance,1,
element_end
element_start,intersection_linger,NarrationType
m_chance,0.5,
element_end
element_start,intersection_linger_inventory,NarrationType
m_chance,0.5,
element_end
element_start,intersection_route_selected,NarrationType
m_chance,0.33,
element_end
element_start,leave_boss_select,NarrationType
m_chance,1,
element_end
element_start,loathing_level,NarrationType
m_chance,0.75,
element_end
element_start,node_path,NarrationType
m_chance,0.25,
element_end
element_start,post_run_results,NarrationType
m_chance,1,
element_end
element_start,return_from_combat,NarrationType
m_chance,1,
element_end
element_start,stagecoach_damage,NarrationType
m_chance,1,
element_end
element_start,valley_lore,NarrationType
m_chance,1,
element_end
