element_start,visit_two_inn,RunGoal
all_conditions,performer_visit_inn_2,
m_Score,1,
element_end
element_start,ves_visit_two_inn,RunGoal
all_conditions,performer_visit_inn_2,
m_Score,1,
element_end
element_start,jes_visit_two_inn,RunGoal
all_conditions,performer_visit_inn_2,
m_Score,1,
element_end
element_start,hwy_visit_two_inn,RunGoal
all_conditions,performer_visit_inn_2,
m_Score,1,
element_end
element_start,wanderer,ActorDataRunGoals
run_goals,visit_two_inn,
element_end
element_start,ves_wanderer,ActorDataRunGoals
run_goals,ves_visit_two_inn,
element_end
element_start,hwy_wanderer,ActorDataRunGoals
run_goals,hwy_visit_two_inn,
element_end
element_start,jes_wanderer,ActorDataRunGoals
run_goals,jes_visit_two_inn,
element_end
element_start,party_has_incomplete_hero_shrines,Condition
m_ConditionType,incomplete_hero_story_choices_amount,
m_ConditionActorType,PARTY,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,profile_has_under_25pct_base_altar,Condition
m_ConditionType,profile_calculated_group_progress,
m_ConditionString,base_altar,
m_ConditionNumber,0.25,
m_ConditionNumberType,LESS_THAN,
element_end
element_start,profile_has_under_50pct_base_altar,Condition
m_ConditionType,profile_calculated_group_progress,
m_ConditionString,base_altar,
m_ConditionNumber,0.5,
m_ConditionNumberType,LESS_THAN,
element_end
element_start,profile_has_under_75pct_base_altar,Condition
m_ConditionType,profile_calculated_group_progress,
m_ConditionString,base_altar,
m_ConditionNumber,0.75,
m_ConditionNumberType,LESS_THAN,
element_end
element_start,profile_has_under_100pct_base_altar,Condition
m_ConditionType,profile_calculated_group_progress,
m_ConditionString,base_altar,
m_ConditionNumber,1,
m_ConditionNumberType,LESS_THAN,
element_end
element_start,profile_has_100pct_base_altar,Condition
m_ConditionType,profile_calculated_group_progress,
m_ConditionString,base_altar,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,t_visit_cave,RunGoal
m_Chance,1,
m_RunGoalCategoryId,tutorial,
m_CompletionLimit,1,
all_conditions,performer_visit_cave_1,
m_Score,2,
generation_all_conditions,run_boss_is_not_brain,
element_end
element_start,t_visit_city,RunGoal
m_Chance,1,
m_RunGoalCategoryId,tutorial,
m_CompletionLimit,1,
all_conditions,performer_visit_city_1,
m_Score,2,
element_end
element_start,t_visit_coast,RunGoal
m_Chance,1,
m_RunGoalCategoryId,tutorial,
