element_start,prime_combo_for_allyxxx,Effect
m_Chance,1,
m_TokenAddId,combo,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,enemy_party_has_combo_ally,hero_party_has_no_combo,
element_end
element_start,add_1_coven_custode_herbs,Effect
m_Chance,1,
m_TokenAddId,coven_custode_herbs,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,True,
all_conditions,target_is_cauldron,
element_end
element_start,add_1_coven_dedicant_herbs,Effect
m_Chance,1,
m_TokenAddId,coven_dedicant_herbs,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,True,
all_conditions,target_is_cauldron,
element_end
element_start,add_1_coven_virago_herbs,Effect
m_Chance,1,
m_TokenAddId,coven_virago_herbs,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,True,
all_conditions,target_is_cauldron,
element_end
element_start,cauldron_spawn_custode_herbs,Effect
m_Chance,1,
m_TokenAddId,coven_custode_herbs,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,False,
all_conditions,escalation_is_3,
element_end
element_start,cauldron_spawn_dedicant_herbs,Effect
m_Chance,1,
m_TokenAddId,coven_dedicant_herbs,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,False,
all_conditions,escalation_is_3,
element_end
element_start,cauldron_spawn_virago_herbs,Effect
m_Chance,1,
m_TokenAddId,coven_virago_herbs,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,False,
all_conditions,escalation_is_3,
element_end
element_start,add_1_cauldron_burn,Effect
m_Chance,1,
m_TokenAddId,cauldron_burn,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,False,
element_end
element_start,add_1_cauldron_bubble,Effect
m_Chance,1,
m_TokenAddId,cauldron_bubble,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsVisible,False,
element_end
element_start,add_1_putrefaction,Effect
m_Chance,1,
m_TokenAddId,putrefaction,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IsLockedTeamPosition,True,
element_end
element_start,remove_all_cauldron_state,Effect
m_Chance,1,
m_TokenRemoveTag,cauldron_state,
m_TokenRemoveAmount,99,
element_end
element_start,invert_cauldron_state,Effect
m_Chance,1,
m_TokenInvertIds,cauldron_burn,cauldron_bubble,
m_TokenInvertAmountRange,99,
m_ConditionId,round_count_greater_than_1,
element_end
element_start,dedicant_herbs_friendly,Effect
m_Chance,1,
m_TokenAddId,stealth,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,performer_has_dedicant_herbs,
element_end
element_start,dedicant_herbs_hostile,Effect
m_Chance,1,
m_TokenRemoveTag,positive,
m_TokenRemoveAmount,1,
all_conditions,performer_has_dedicant_herbs,
element_end
element_start,custode_herbs_friendly,Effect
m_Chance,1,
m_DotAddId,heal_hot_large,
m_DotAddAmount,1,
all_conditions,performer_has_custode_herbs,
element_end
element_start,virago_herbs_hostile_deprecated,Effect
m_Chance,1,
m_DotAddId,skill_medium_burn_dot,
m_DotAddAmount,1,
all_conditions,performer_has_virago_herbs,
element_end
element_start,virago_herbs_friendly,Effect
m_Chance,1,
buffs,virago_herbs_friendly_burn,
all_conditions,performer_has_virago_herbs,
element_end
element_start,dedicant_stealth_theft,Effect
m_Chance,1,
m_TokenStealTags,pos_copy_steal,
m_TokenStealAmount,1,
all_conditions,performer_has_stealth,
element_end
element_start,dedicant_stealth_destroy,Effect
m_Chance,1,
m_TokenRemoveTag,positive,
m_TokenRemoveAmount,1,
all_conditions,performer_has_stealth,
element_end
element_start,dedicant_stealth_theft_buff_e,Effect
m_Chance,1,
buffs,dedicant_stealth_theft_buff,
all_conditions,escalation_is_3,
element_end
element_start,dedicant_stealth_destroy_buff_e,Effect
m_Chance,1,
buffs,dedicant_stealth_destroy_buff,
all_conditions,escalation_is_2,
element_end
element_start,dedicant_stealth_ignore_buff_e,Effect
m_Chance,1,
buffs,dedicant_stealth_ignore_buff,
element_end
element_start,remove_all_ability_locks,Effect
m_Chance,1,
m_TokenRemoveTag,ability_lock,
m_TokenRemoveAmount,99,
element_end
element_start,spawn_necrotic_fungus,Effect
m_Chance,1,
m_ChangeClassActorId,coven_mushroom,
m_AddTurn,0,
all_conditions,target_is_corpse,enemy_party_no_necrotic_fungus,
element_end
element_start,necrotic_fungus_fake_tooltip_e,Effect
m_Chance,1,
buffs,necrotic_fungus_fake_tooltip,
element_end
element_start,mothers_mushroom_fake_tooltip_e,Effect
m_Chance,1,
buffs,mothers_mushroom_fake_tooltip,
element_end
element_start,remove_virago_herb_buff,Effect
m_Chance,1,
m_BuffRemoveAllTags,virago_buff,
m_IsVisible,False,
,,CONDITIONS,
element_end
element_start,performer_has_custode_herbs,Condition
m_ConditionType,token_amount,
m_ConditionActorType,PERFORMER,
m_ConditionString,coven_custode_herbs,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
element_end
element_start,performer_has_dedicant_herbs,Condition
m_ConditionType,token_amount,
m_ConditionActorType,PERFORMER,
m_ConditionString,coven_dedicant_herbs,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
element_end
element_start,performer_has_virago_herbs,Condition
m_ConditionType,token_amount,
m_ConditionActorType,PERFORMER,
m_ConditionString,coven_virago_herbs,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
element_end
element_start,performer_no_virago_herbs,Condition
m_ConditionType,token_amount,
m_ConditionActorType,PERFORMER,
m_ConditionString,coven_virago_herbs,
m_ConditionNumber,0,
m_ConditionNumberType,EQUAL,
element_end
element_start,target_no_custode_herbs,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,coven_custode_herbs,
m_ConditionNumber,0,
m_ConditionNumberType,EQUAL,
element_end
element_start,target_no_dedicant_herbs,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,coven_dedicant_herbs,
m_ConditionNumber,0,
m_ConditionNumberType,EQUAL,
element_end
element_start,target_no_virago_herbs,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,coven_virago_herbs,
m_ConditionNumber,0,
m_ConditionNumberType,EQUAL,
element_end
element_start,target_no_putrefaction,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,putrefaction,
m_ConditionNumber,0,
m_ConditionNumberType,EQUAL,
element_end
element_start,performer_has_cauldron_bubble,Condition
m_ConditionType,token_amount,
m_ConditionActorType,PERFORMER,
m_ConditionString,cauldron_bubble,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
element_end
element_start,performer_has_cauldron_burn,Condition
m_ConditionType,token_amount,
m_ConditionActorType,PERFORMER,
m_ConditionString,cauldron_burn,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
element_end
element_start,cauldron_is_last_man_standing,Condition
m_ConditionType,tag,
m_ConditionActorType,MONSTERS,
m_ConditionString,coven,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
element_end
element_start,enemy_party_contains_3_plus_coven,Condition
m_ConditionType,tag,
m_ConditionActorType,MONSTERS,
m_ConditionString,coven,
m_ConditionNumber,3,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,target_is_cauldron,Condition
m_ConditionType,tag,
m_ConditionActorType,TARGET,
m_ConditionString,cauldron,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
element_end
element_start,target_is_cauldron_hidden,Condition
m_ConditionType,tag,
m_ConditionActorType,TARGET,
m_ConditionString,cauldron,
m_ConditionNumber,1,
m_ConditionNumberType,EQUAL,
