element_start,crusader,UnlockTrack
unlocks,crusader_1,crusader_2,crusader_3,crusader_4,crusader_5,crusader_6,crusader_7,crusader_8,crusader_9,crusader_10,crusader_11,crusader_12,crusader_13,
element_end
element_start,duelist,UnlockTrack
unlocks,duelist_1,duelist_2,duelist_3,duelist_4,duelist_5,duelist_6,duelist_7,duelist_8,duelist_9,duelist_10,duelist_11,duelist_12,duelist_13,
element_end
element_start,crusader_1,Unlock
m_RequirementIds,crusader_quest,
element_end
element_start,crusader_1,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,crusader_2,Unlock
element_end
element_start,crusader_2,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,crusader_3,Unlock
element_end
element_start,crusader_3,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,crusader_4,Unlock
element_end
element_start,crusader_4,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,crusader_5,Unlock
element_end
element_start,crusader_5,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,crusader_6,Unlock
element_end
element_start,crusader_6,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,crusader_7,Unlock
element_end
element_start,crusader_7,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,crusader_8,Unlock
element_end
element_start,crusader_8,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,crusader_9,Unlock
element_end
element_start,crusader_9,Cost
m_ProfileValueType,candles,
m_ProfileValue,5,
element_end
element_start,crusader_10,Unlock
element_end
element_start,crusader_10,Cost
m_ProfileValueType,candles,
m_ProfileValue,5,
element_end
element_start,crusader_11,Unlock
element_end
element_start,crusader_11,Cost
m_ProfileValueType,candles,
m_ProfileValue,5,
element_end
element_start,crusader_12,Unlock
element_end
element_start,crusader_12,Cost
m_ProfileValueType,candles,
m_ProfileValue,8,
element_end
element_start,crusader_13,Unlock
element_end
element_start,crusader_13,Cost
m_ProfileValueType,candles,
m_ProfileValue,10,
element_end
element_start,duelist_1,Unlock
element_end
element_start,duelist_1,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,duelist_2,Unlock
element_end
element_start,duelist_2,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,duelist_3,Unlock
element_end
element_start,duelist_3,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,duelist_4,Unlock
element_end
element_start,duelist_4,Cost
m_ProfileValueType,candles,
m_ProfileValue,2,
element_end
element_start,duelist_5,Unlock
element_end
element_start,duelist_5,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,duelist_6,Unlock
element_end
element_start,duelist_6,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,duelist_7,Unlock
element_end
element_start,duelist_7,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,duelist_8,Unlock
element_end
element_start,duelist_8,Cost
m_ProfileValueType,candles,
m_ProfileValue,3,
element_end
element_start,duelist_9,Unlock
element_end
element_start,duelist_9,Cost
m_ProfileValueType,candles,
m_ProfileValue,5,
element_end
element_start,duelist_10,Unlock
element_end
element_start,duelist_10,Cost
m_ProfileValueType,candles,
m_ProfileValue,5,
element_end
element_start,duelist_11,Unlock
element_end
element_start,duelist_11,Cost
m_ProfileValueType,candles,
m_ProfileValue,5,
element_end
element_start,duelist_12,Unlock
element_end
element_start,duelist_12,Cost
m_ProfileValueType,candles,
m_ProfileValue,8,
element_end
element_start,duelist_13,Unlock
element_end
element_start,duelist_13,Cost
m_ProfileValueType,candles,
m_ProfileValue,10,
element_end
