element_start,trinket_cru_fieldstone_01,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_fieldstone_01,ActorDataEffects
on_hit_as_target_to_performer_effects,dot_very_small_burn_fieldstone,
element_end
element_start,trinket_cru_fieldstone_02,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_fieldstone_02,ActorDataEffects
performer_effects,cru_fieldstone_burn_dealt_e,
element_end
element_start,trinket_cru_fieldstone_03,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_fieldstone_03,ActorDataEffects
turn_end_effects,stress_damage_1_if_performer_has_combo,
element_end
element_start,dot_very_small_burn_fieldstone,Effect
m_Chance,0.66,
m_DotAddId,skill_very_small_burn_dot,
m_DotAddAmount,1,
element_end
element_start,cru_fieldstone_burn_dealt_e,Effect
m_Chance,1,
buffs,cru_fieldstone_burn_dealt_buff,
all_conditions,skill_is_radiance,
element_end
element_start,cru_fieldstone_burn_dealt_buff,Buff
m_DurationType,performer_turn_end,
m_DurationAmount,4,
m_Tags,buff,
element_end
element_start,cru_fieldstone_burn_dealt_buff,ActorDataStats
sub_stat,dot_effect_value_dealt_change,burn,1,
element_end
element_start,skill_is_radiance,Condition
m_ConditionType,skill_tag,
m_ConditionActorType,NONE,
m_ConditionString,cru_radiance,
m_ConditionNumberType,BOOL,
element_end
element_start,stress_damage_1_if_performer_has_combo,Effect
m_Chance,1,
m_StressDamage,2,
all_conditions,performer_is_combo_primed,
element_end
element_start,trinket_cru_signed_indenture_01,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_signed_indenture_01,ActorDataEffects
actor_effect_triggers,signed_indenture_aet,
element_end
element_start,trinket_cru_signed_indenture_02,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_signed_indenture_02,ActorDataEffects
target_effects,cru_signed_indenture_e,
element_end
element_start,trinket_cru_signed_indenture_03,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_signed_indenture_03,ActorDataEffects
turn_end_effects,add_1_weak_if_rank_4,
element_end
element_start,cru_signed_indenture_e,Effect
m_Chance,1,
buffs,cru_signed_indenture_buff,
all_conditions,skill_is_rallying_cry,
element_end
element_start,cru_signed_indenture_buff,Buff
m_DurationType,performer_turn_end,
m_DurationAmount,3,
m_Tags,buff,
element_end
element_start,cru_signed_indenture_buff,ActorDataStats
sub_stat,resistance,debuff,0.2,
element_end
element_start,signed_indenture_aet,ActorEffectTrigger
m_ActorEffectType,move,
m_ActorEffectTriggerSourceType,target,
m_ActorEffectTriggerTargetType,neighbor,
m_NeighborBackCount,1,
m_IncludeSourceActor,False,
m_ActorCount,1,
effects,add_1_block,
element_end
element_start,add_1_weak_if_rank_4,Effect
m_Chance,1,
m_TokenAddId,weak,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,performer_is_in_rank_4,
element_end
element_start,skill_is_rallying_cry,Condition
m_ConditionType,skill_tag,
m_ConditionActorType,NONE,
m_ConditionString,cru_rallying_cry,
m_ConditionNumberType,BOOL,
element_end
element_start,trinket_cru_pilfered_wealth_01,Buff
m_DurationType,infinite,
m_ConditionId,relics_threshold_pilfered_wealth,
element_end
element_start,trinket_cru_pilfered_wealth_01,ActorDataStats
key_map,crit_chance,
add_stats,0.1,
element_end
element_start,trinket_cru_pilfered_wealth_02,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_pilfered_wealth_02,ActorDataEffects
target_effects,steal_1_pos_copy_steal_tag_tokens_pilfered_wealth,
element_end
element_start,trinket_cru_pilfered_wealth_03,Buff
m_DurationType,infinite,
element_end
element_start,trinket_cru_pilfered_wealth_03,ActorDataEffects
performer_effects,remove_relics_pilfered_wealth,
element_end
element_start,steal_1_pos_copy_steal_tag_tokens_pilfered_wealth,Effect
m_Chance,1,
m_TokenStealTags,pos_copy_steal,
m_TokenStealAmount,1,
all_conditions,skill_is_reap,
element_end
element_start,remove_relics_pilfered_wealth,Effect
m_Chance,0.33,
m_LootIds,gold_tiny_neg,
all_conditions,skill_is_reap,
m_BarkId,pilfered_wealth_remove_relics,
element_end
element_start,skill_is_reap,Condition
m_ConditionType,skill_tag,
m_ConditionActorType,NONE,
m_ConditionString,cru_reap,
m_ConditionNumberType,BOOL,
element_end
element_start,relics_threshold_pilfered_wealth,Condition
m_ConditionType,item_amount,
m_ConditionString,gold,
m_ConditionNumber,10,
m_ConditionNumberType,LESS_THAN,
element_end
element_start,trinket_dul_academie_ring_01,Buff
m_DurationType,infinite,
m_ConditionId,skill_is_riposte,
element_end
element_start,trinket_dul_academie_ring_01,ActorDataStats
key_map,crit_chance,
add_stats,0.1,
element_end
element_start,trinket_dul_academie_ring_02,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_academie_ring_02,ActorDataStats
sub_stat,resistance_ignore,move,0.33,
element_end
element_start,trinket_dul_academie_ring_03,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_academie_ring_03,ActorDataEffects
on_miss_as_performer_to_performer_effects,remove_1_dodge_academie_ring,
element_end
element_start,remove_1_dodge_academie_ring,Effect
m_Chance,0.2,
m_TokenRemoveId,dodge,
m_TokenRemoveAmount,1,
m_ShowValue,False,
element_end
element_start,trinket_dul_dark_lanthorn_01,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_dark_lanthorn_01,ActorDataEffects
combat_start_effects,dul_set_stance_defensive,dul_set_stance_defensive_p1_hidden,dul_set_stance_defensive_p2_hidden,dul_set_stance_defensive_p3_hidden,
element_end
element_start,trinket_dul_dark_lanthorn_02,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_dark_lanthorn_02,ActorDataEffects
on_hit_as_performer_to_target_effects,add_1_blind_dark_lanthorn,
element_end
element_start,trinket_dul_dark_lanthorn_03,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_dark_lanthorn_03,ActorDataEffects
on_hit_as_target_to_target_effects,skill_dot_very_small_burn_15pct,
element_end
element_start,add_1_blind_dark_lanthorn,Effect
m_Chance,0.66,
m_TokenAddId,blind,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,skill_is_riposte,
element_end
element_start,trinket_dul_lovers_glove_01,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_lovers_glove_01,ActorDataEffects
combat_start_effects,dul_set_stance_aggressive,dul_set_stance_aggressive_p1_hidden,dul_set_stance_aggressive_p2_hidden,dul_set_stance_aggressive_p3_hidden,
element_end
element_start,trinket_dul_lovers_glove_02,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_lovers_glove_02,ActorDataEffects
target_effects,add_1_speed_skill_is_dul_again,
element_end
element_start,trinket_dul_lovers_glove_03,Buff
m_DurationType,infinite,
element_end
element_start,trinket_dul_lovers_glove_03,ActorDataEffects
on_miss_as_performer_to_performer_effects,stress_damage_1_25pct,
element_end
element_start,add_1_speed_skill_is_dul_again,Effect
m_Chance,1,
m_TokenAddId,speed,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,skill_is_dul_again,
element_end
element_start,skill_is_dul_again,Condition
m_ConditionType,skill_tag,
m_ConditionActorType,NONE,
m_ConditionString,dul_again,
m_ConditionNumberType,BOOL,
element_end
element_start,trinket_warlord_axe_01,Buff
m_DurationType,infinite,
element_end
element_start,trinket_warlord_axe_01,ActorDataEffects
actor_effect_triggers,warlord_axe_back_aet,
element_end
element_start,trinket_warlord_axe_02,Buff
m_DurationType,infinite,
element_end
element_start,trinket_warlord_axe_02,ActorDataEffects
actor_effect_triggers,warlord_axe_front_aet,
element_end
element_start,warlord_axe_back_aet,ActorEffectTrigger
m_ActorEffectType,on_kill_as_performer_to_performer,
m_ActorEffectTriggerSourceType,target,
m_ActorEffectTriggerTargetType,neighbor,
m_NeighborBackCount,3,
m_IncludeSourceActor,False,
m_ActorCount,3,
effects,add_1_strength_target_is_not_corpse,
element_end
element_start,warlord_axe_front_aet,ActorEffectTrigger
m_ActorEffectType,on_kill_as_performer_to_performer,
m_ActorEffectTriggerSourceType,target,
m_ActorEffectTriggerTargetType,neighbor,
m_NeighborFrontCount,3,
m_IncludeSourceActor,False,
m_ActorCount,3,
effects,add_1_block_target_is_not_corpse,
element_end
element_start,add_1_strength_target_is_not_corpse,Effect
m_Chance,1,
m_TokenAddId,strength,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,target_is_not_corpse_hidden,
element_end
element_start,add_1_block_target_is_not_corpse,Effect
m_Chance,1,
m_TokenAddId,block,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,target_is_not_corpse_hidden,
element_end
element_start,trinket_warlord_helmet_01,Buff
m_DurationType,infinite,
element_end
element_start,trinket_warlord_helmet_01,ActorDataEffects
actor_effect_triggers,warlord_helmet_guard_aet,
element_end
element_start,trinket_warlord_helmet_02,Buff
m_DurationType,infinite,
element_end
