element_start,trinket_hero_cru_fieldstone,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_UnlockId,crusader_9,
m_buyCostId,trinket_hero_cru_fieldstone_buy_cost,
m_DiscardGameScorePerQty,1,
m_conditionIds,performer_is_crusader,
element_end
element_start,trinket_hero_cru_fieldstone,ActorDataExternalBuffs
buffs,trinket_cru_fieldstone_01,trinket_cru_fieldstone_02,trinket_cru_fieldstone_03,
element_end
element_start,trinket_hero_cru_fieldstone_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,65,
element_end
element_start,trinket_hero_cru_pilfered_wealth,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_UnlockId,crusader_5,
m_buyCostId,trinket_hero_cru_pilfered_wealth_buy_cost,
m_DiscardGameScorePerQty,1,
m_conditionIds,performer_is_crusader,
element_end
element_start,trinket_hero_cru_pilfered_wealth,ActorDataExternalBuffs
buffs,trinket_cru_pilfered_wealth_01,trinket_cru_pilfered_wealth_02,trinket_cru_pilfered_wealth_03,
element_end
element_start,trinket_hero_cru_pilfered_wealth_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,65,
element_end
element_start,trinket_hero_cru_signed_indenture,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_UnlockId,crusader_2,
m_buyCostId,trinket_hero_cru_signed_indenture_buy_cost,
m_DiscardGameScorePerQty,1,
m_conditionIds,performer_is_crusader,
element_end
element_start,trinket_hero_cru_signed_indenture,ActorDataExternalBuffs
buffs,trinket_cru_signed_indenture_01,trinket_cru_signed_indenture_02,trinket_cru_signed_indenture_03,
element_end
element_start,trinket_hero_cru_signed_indenture_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,65,
element_end
element_start,trinket_hero_dul_academie_ring,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_UnlockId,duelist_2,
m_buyCostId,trinket_hero_dul_academie_ring_buy_cost,
m_DiscardGameScorePerQty,1,
m_conditionIds,performer_is_duelist,
element_end
element_start,trinket_hero_dul_academie_ring,ActorDataExternalBuffs
buffs,trinket_dul_academie_ring_01,trinket_dul_academie_ring_02,trinket_dul_academie_ring_03,
element_end
element_start,trinket_hero_dul_academie_ring_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,65,
element_end
element_start,trinket_hero_dul_dark_lanthorn,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_UnlockId,duelist_5,
m_buyCostId,trinket_hero_dul_dark_lanthorn_buy_cost,
m_DiscardGameScorePerQty,1,
m_conditionIds,performer_is_duelist,
element_end
element_start,trinket_hero_dul_dark_lanthorn,ActorDataExternalBuffs
buffs,trinket_dul_dark_lanthorn_01,trinket_dul_dark_lanthorn_02,trinket_dul_dark_lanthorn_03,
element_end
element_start,trinket_hero_dul_dark_lanthorn_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,65,
element_end
element_start,trinket_hero_dul_lovers_glove,Item
m_type,trinket,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_UnlockId,duelist_9,
m_buyCostId,trinket_hero_dul_lovers_glove_buy_cost,
m_DiscardGameScorePerQty,1,
m_conditionIds,performer_is_duelist,
element_end
element_start,trinket_hero_dul_lovers_glove,ActorDataExternalBuffs
buffs,trinket_dul_lovers_glove_01,trinket_dul_lovers_glove_02,trinket_dul_lovers_glove_03,
element_end
element_start,trinket_hero_dul_lovers_glove_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,65,
element_end
element_start,trinket_warlord_axe,Item
m_type,trinket,
m_tags,weapon,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_buyCostId,trinket_warlord_axe_buy_cost,
m_DiscardGameScorePerQty,1,
element_end
element_start,trinket_warlord_axe,ActorDataExternalBuffs
buffs,trinket_warlord_axe_01,trinket_warlord_axe_02,
element_end
element_start,trinket_warlord_axe_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,1000,
element_end
element_start,trinket_warlord_gauntlet,Item
m_type,trinket,
m_tags,armor,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_buyCostId,trinket_warlord_gauntlet_buy_cost,
m_DiscardGameScorePerQty,1,
element_end
element_start,trinket_warlord_gauntlet,ActorDataExternalBuffs
buffs,trinket_warlord_gauntlet_01,trinket_warlord_gauntlet_02,trinket_warlord_gauntlet_03,
element_end
element_start,trinket_warlord_gauntlet_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,1000,
element_end
element_start,trinket_warlord_helmet,Item
m_type,trinket,
m_tags,armor,
m_possessionLimit,1,
m_maxQty,1,
m_combinable,False,
m_isConsumable,False,
sub_type,epic,
m_buyCostId,trinket_warlord_helmet_buy_cost,
m_DiscardGameScorePerQty,1,
element_end
element_start,trinket_warlord_helmet,ActorDataExternalBuffs
buffs,trinket_warlord_helmet_01,trinket_warlord_helmet_02,
element_end
element_start,trinket_warlord_helmet_buy_cost,Cost
m_ItemTag,faction,
m_ItemQty,1000,
element_end
