element_start,duelist_stance_invert,Effect
m_Chance,1,
m_TokenInvertIds,dul_aggressive_stance,dul_defensive_stance,dul_aggressive_stance_p1,dul_defensive_stance_p1,dul_aggressive_stance_p2,dul_defensive_stance_p2,dul_aggressive_stance_p3,dul_defensive_stance_p3,
m_TokenInvertAmountRange,99,
element_end
element_start,god_face_your_failure,Effect
element_end
element_start,god_face_your_failure,ActorDataEffects
actor_effect_triggers,god_summon_failure_cru_aet,god_summon_failure_dul_aet,
element_end
element_start,crusader_quirk_container,QuirkContainer
m_TagGenerations,pos_start,1,neg_start,1,
m_TagLimits,positive,3,negative,3,disease,1,
m_IdGuaranteeGenerationLimits,quirk_kleptomania_neg,1,
element_end
element_start,cru_rally_p3_end_turn_regen_aet,ActorEffectTrigger
m_ActorEffectType,turn_end,
m_ActorEffectTriggerSourceType,target,
m_ActorEffectTriggerTargetType,neighbor,
m_IncludeSourceActor,False,
m_ActorCount,2,
effects,cru_rally_p3_regen,
m_NeighborFrontCount,1,
m_NeighborBackCount,1,
element_end
element_start,cru_rally_p3_u_end_turn_regen_aet,ActorEffectTrigger
m_ActorEffectType,turn_end,
m_ActorEffectTriggerSourceType,target,
m_ActorEffectTriggerTargetType,neighbor,
m_IncludeSourceActor,False,
m_ActorCount,2,
effects,cru_rally_p3_u_regen,
m_NeighborFrontCount,1,
m_NeighborBackCount,1,
element_end
element_start,dul_disengage_p3_forced_guard_aet,ActorEffectTrigger
m_ActorEffectType,performer,
m_ActorEffectTriggerSourceType,performer,
m_ActorEffectTriggerTargetType,neighbor,
m_IncludeSourceActor,True,
m_ActorCount,1,
effects,add_2_guard_if_target_aggressive,
m_NeighborBackCount,1,
m_ApplyTargetToSource,True,
element_end
